,Tweet,Brand/Product,Emotion,Brand
5137,RT @mention @mention Just won an HTML5 t-shirt from google for saying that EaselJS is my favorite canvas library at #sxsw.,Google,Positive,Google
5138,RT @mention @mention New iPad Apps For #SpeechTherapy And Communication Are Showcased At The #SXSW Conference {link} #iear #edchat #asd,ipad,Neutral,Apple
5139,RT @mention @mention New iPad Apps For Speech Therapy And Communication Are Showcased @mention #SXSW Conference {link} #sxswi #assistivetech,ipad,Neutral,Apple
5140,RT @mention @mention New iPad Apps For Speech Therapy And Communication Are Showcased At #SXSW Conference {link} #sxswi #hcsm #sxswh,ipad,Neutral,Apple
5141,RT @mention @mention New iPad Apps For Speech Therapy And Communication Are Showcased At The #SXSW Conference {link} #augcomm #hcsm #mhealth,ipad,Neutral,Apple
5142,RT @mention @mention No. 1 hack they found: people jumping over the corporate firewall (e.g. using Google Docs etc.) #sxsw,google,Neutral,Google
5143,RT @mention @mention Not only at Cedar Street Courtyard but also at Apple Store #SXSW {link} from a small fan :-),Apple,Positive,Apple
5144,RT @mention @mention one of the must have apps to survive #SXSW {link}  Join our #SXSWbarcrawl during #SXSWi,iPad or iPhone App,Positive,Apple
5145,RT @mention @mention Peter Cashmore on the iPad 2: it's only a minor improvement. Not worth it unless you have money to burn. #SXSW,iPad,Negative,Apple
5146,RT @mention @mention putting a gun to @mention head. Give me your iPhone! #SXSW {link},iPhone,Positive,Apple
5147,RT @mention @mention Rainey Street is a nice alternative to 6th street #sxsw parties. Walking directions from convention center {link},Unknown,Neutral,Unknown
5148,RT @mention @mention recounts the batshit insanity doubling as &quot;creativity&quot; that ensures they &quot;don't suck&quot;. Google 'michaels room groupon' #sxsw,google,Neutral,Google
5149,RT @mention @mention RT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW (cont) {link},iPad or iPhone App,Positive,Apple
5150,RT @mention @mention shows #Apple 's position in the tablet wars. #tapworthy #sxsw  {link},apple,Neutral,Apple
5151,RT @mention @mention to Launch Major New Social Network Called Circles.. {link} #sxsw v @mention @mentionc,Unknown,Neutral,Unknown
5153,RT @mention @mention Wanna sign up for the beta: {link} #SXSW #hhrs ---&gt;&gt; did it!,Unknown,Neutral,Unknown
5154,RT @mention @mention we are actually giving away 10 #FREE #Taplynx #iPhone and #iPad app licences away for #SXSW! bit.ly/pushsxsw11. Check us out!,ipad,Neutral,Apple
5155,"RT @mention @mention Who said you won't be able to get the iPad 2 at #SXSW? 

Apple is opening a pop-uÛ_ (cont) {link}",apple,Neutral,Apple
5156,"RT @mention @mention Who said you won't be able to get the iPad 2 at #SXSW? 

Apple is opening a pop-up store in Austin for SXSW {link}",apple,Neutral,Apple
5157,RT @mention @mention worked with @mention to create open-source s2 to fill the gap needed by location-based applications that use nosql db model #sxsw,Unknown,Neutral,Unknown
5158,"RT @mention @mention wow - a gold's gym underneath an Apple store. Kind of you in a nutshell, right? #SXSW",Apple,Positive,Apple
5159,"RT @mention @mention Yes, that's why I favorited it! I want to win. I need to win. doo dah doo dah. :D #pushio #sxsw #ipad",ipad,Neutral,Apple
5160,RT @mention @mention your iPhone 4 cases are Rad and Ready! Stop by tomorrow to get them! #Sxsw #zazzlesxsw #sxswi {link},iPhone,Positive,Apple
5161,RT @mention /@mention Grab the latest @mention before #SXSW! {link} #saytextson!,Unknown,Neutral,Unknown
5162,RT @mention &lt;10 minute line for ipad 2 at the temporary apple store #sxsw,apple,Neutral,Apple
5163,RT @mention &lt;10 minute line for ipad 2 at the temporary apple store #sxsw (9:35 CST),apple,Neutral,Apple
5164,RT @mention &quot;@mention - #Apple is the classiest fascist company in America. Really elegant.&quot; #sxsw #rji,Apple,Negative,Apple
5165,RT @mention &quot;40% of all Google Maps usage is on mobile&quot; - Marissa Mayer #sxsw,google,Neutral,Google
5166,RT @mention &quot;Ain't It Cool&quot; came from Travolta's line in &quot;Broken Arrow.&quot; #sxsw  &lt;Here I thought it was the 2 Steve's on the first Apple!,apple,Neutral,Apple
5167,RT @mention &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot; #sxsw #pseudoretweet,Apple,Positive,Apple
5168,RT @mention &quot;Apple is the most elegant fascist company in America.&quot; #flipboard #SXSW,Apple,Negative,Apple
5169,RT @mention &quot;Apple likes it if you pay them. That's what Apple likes.&quot; - Barry Diller #SXSW (@mention ACC - Ballroom D) [pic]: {link},apple,Neutral,Apple
5170,RT @mention &quot;Apple: the most elegant fascist corporation in America today.&quot; -- Kara Swisher #sxsw #flipboard,Apple,Negative,Apple
5171,"RT @mention &quot;At #SXSW, Apple schools the marketing experts&quot;  {link}",Apple,Positive,Apple
5172,RT @mention &quot;Community is a place where the web is your friend and the app is not.&quot; {link} #sxsw #grauniad,Unknown,Neutral,Unknown
5173,RT @mention &quot;credit card companies know with 98% accuracy 2 yrs before that you're going to get divorced&quot;  @mention at #sxsw {link},Unknown,Neutral,Unknown
5174,RT @mention &quot;Everyone here already has one.&quot; is not anti-theft protection when you leave your laptop or iPad to go get your latte. #sxsw @mention,ipad,Neutral,Apple
5175,"RT @mention &quot;Google &quot;product gatekeeper&quot; Marissa Mayer on the location-based &quot;fast, fun and future&quot; {link} (HT @mention #SXSW&quot;",google,Neutral,Google
5176,RT @mention &quot;Google before you tweet is the new think before you speak&quot; -- Belinsky of Digital Democracy #sxsw /via @mention,google,Neutral,Google
5177,RT @mention &quot;Google before you tweet is the new think before you speak&quot; -- Belinsky of Digital Democracy #sxsw #911tweets,Google,Positive,Google
5178,"RT @mention &quot;Google before you tweet&quot; is the new &quot;think before you speak.&quot; - Mark Belinsky,  #SXSW.",google,Neutral,Google
5179,"RT @mention &quot;Google before you tweet&quot; is the new &quot;think before you speak.&quot; - Mark Belinsky, #911tweets panel at #SXSW.",Google,Positive,Google
5180,"RT @mention &quot;Google looks for technical solutions, which why they're not great at community because it's a human solution.&quot; #SXSW",Google,Negative,Google
5181,RT @mention &quot;Google maps: Route around traffic is saving our user 2 years every day.&quot; Marissa Mayer #sxsw,Other Google product or service,Positive,Google
5182,RT @mention &quot;I believe in God because there is no other explanation for Apple's continued existence.&quot; Guy Kawasaki #enchantment #sxsw,Apple,Negative,Apple
5183,RT @mention &quot;I'm just learning all of these things from the screen.&quot; A 4-year old's explanation of how she instantly knew how to use an iPad. #sxsw,iPad,Positive,Apple
5184,"RT @mention &quot;IAVA wants to be the Google of nonprofits.&quot; / yes, we do b/c our #vets deserve nothing less! #sxsw #letshookup",Google,Neutral,Google
5185,"RT @mention &quot;If there's one thing SXSW is good for, it's flash mobs and hive-think.&quot; Apple Wins. Again. @mention #sxsw #ipad2 {link}",Apple,Positive,Apple
5186,RT @mention &quot;it's not about affirmative action; having women on product team [at Google] literally made the product better&quot; #SXSW #nptech,Google,Positive,Google
5187,RT @mention &quot;it's not about affirmative action; having women on the product team [at Google] literally made the product better&quot; @mention #SXSW,Google,Positive,Google
5188,"RT @mention &quot;multiple approaches to monetization&quot; re: iPhone game dev &quot;but ads would cheapen our product&quot; ok, good luck with that #sxsw",iPad or iPhone App,Negative,Apple
5189,RT @mention &quot;my kids will not grow up thinking the New York Times and Google are in separate industries&quot; @mention #bvj #SXSW,google,Neutral,Google
5190,RT @mention &quot;She's the iPad DJ working the Etsy party.&quot; #realtalk #sxsw,ipad,Positive,Apple
5191,RT @mention &quot;So if you Google &quot;refrigerator magnet game...&quot; // *everyone at the #SXSW keynote stops listening and does it*,Other Google product or service,Positive,Google
5192,RT @mention &quot;the future of local is contextual discovery.&quot; Google's Marissa Mayer argues 'where' is exceptionally valuable for any type of search. #SXSW,Google,Positive,Google
5193,RT @mention &quot;the future of local is contextual discovery&quot; Google's Mayer argues 'where' is exceptionally valuable for any search #SXSW,google,Neutral,Google
5194,RT @mention &quot;The Google name was built on getting things out there and trying them out.&quot; -Marissa Mayer #sxsw frm @mention,Google,Positive,Google
5195,RT @mention &quot;The mobile phone is the cursor that connects the physical and digital world&quot; Google's Marissa Mayer #sxsw,google,Neutral,Google
5196,RT @mention &quot;the only explanation for the continued success of Apple is the existence of God.&quot; @mention #enchantment #sxsw,Apple,Positive,Apple
5197,RT @mention &quot;There is no other explanation for Apple's continued survival than the existence of God&quot; #GuyKawasaki #sxsw,Apple,Positive,Apple
5198,RT @mention &quot;There's a reason why Google isn't in social -- they are too technical.&quot; #sxsw #comments,Google,Negative,Google
5199,"RT @mention &quot;Transparency, choice and control are what define Google products.&quot; -Mayer. Thereby defining the Google brand with the same values #SXSW",Google,Positive,Google
5200,"RT @mention &quot;we do not want your undivided attention, so please take out your mobile phones and iPad 2s&quot; - @mention  #SXSW #LeanStartup",ipad,Neutral,Apple
5201,RT @mention &quot;You can Google Canadian Tuxedo and lose yourself for hours&quot; #sxsw,google,Neutral,Google
5202,RT @mention #android app Bizzy challenges us to &quot;Check Out&quot; #Sxsw {link},android,Neutral,Google
5203,RT @mention #Android App Review: #SXSW Go. | {link} pls ª¼,android,Neutral,Google
5204,RT @mention #Apple and #HP are 'popping in' for #SXSW; both setting up temp sites: {link} #Austin #Atx #Austinbusiness,apple,Neutral,Apple
5205,RT @mention #Apple finagles way to earn brand awareness at #SXSW: {link} #harhar,apple,Neutral,Apple
5206,RT @mention #Apple guys screaming and running by line to open the shop #austin #sxsw #ipad2 #crazyco {link},apple,Neutral,Apple
5207,"RT @mention #Apple heads to SXSW, sets up temporary store in #Austin {link} #news #sxsw - Bastards bringing the temptation",apple,Neutral,Apple
5208,"RT @mention #Apple is setting up a pop-up store in downtown Austin (to sell bajillions of iPad2s to #sxsw attendees, of course!) {link}",iPad,Positive,Apple
5209,RT @mention #Apple opening a popup shop in downtown Austin for #SXSW  {link} RT @mention @mention,apple,Neutral,Apple
5210,RT @mention #Apple pop up store at #sxsw selling the new iPad. {link},apple,Neutral,Apple
5211,RT @mention #Apple Pop-Up Store Selling #iPad2 At #SXSW {link} via @mention #Tech #Retail,Apple,Positive,Apple
5212,"RT @mention #Apple saves #SXSW, set to open pop-up store {link}",apple,Positive,Apple
5213,RT @mention #Apple set to open popup shop in core of #SXSW action {link} via @mention,apple,Neutral,Apple
5214,RT @mention #Apple setting up pop-up store Austin (to sell bajillions of iPad2s to #sxsw attendees) {link} [brilliant],iPad,Positive,Apple
5215,RT @mention #Apple to Hawk iPad 2 at #SXSW Festival Popup Store!  {link}  by @mention,Apple,Positive,Apple
5216,RT @mention #Apple to open pop up store at #SXSW in time for #ipad2 sales {link},apple,Neutral,Apple
5217,RT @mention #Apple to Open Pop-Up Shop at #SXSW {link} via @mention,apple,Neutral,Apple
5218,RT @mention #austinites #sxsw and check it out on #iphone {link},iphone,Neutral,Apple
5219,"RT @mention #Awesome @mention &amp; @mention on ranking: There are no normal results, quit ranking. Page views, unique visitors - these analytics matter #sxsw",Unknown,Neutral,Unknown
5220,"RT @mention #bettersearch #sxsw Google Hotpot--looks like a streamlined Yelp. Not as in-depth, though. Wondering if there is any game theory built in.",google,Neutral,Google
5221,"RT @mention #blackberry users must feel like such losers here at #sxsw. clearly. #iphone crowd, baby.",iPhone,Positive,Apple
5223,RT @mention #fsw #sxsw for those of you who wanted to know about the spec for parsing Ajax Links {link},Unknown,Neutral,Unknown
5224,"RT @mention #futuremf @mention {link} spec for recipes on the web, now in google search: {link}  #sxsw",google,Neutral,Google
5225,RT @mention #futuremf Trajan: Google has destroyed the &lt;title&gt; tag - websites SEO them. Open Graph Protocol added a clean title tag instead #sxsw,Google,Negative,Google
5226,RT @mention #Google #Circles.. Google's latest Social venture Google Circles reportedly won't be launched at #SXSW today - {link},google,Neutral,Google
5227,RT @mention #Google Circles &amp; crop circles: the anatomy of a #SXSW rumor -{link} by @mention,google,Neutral,Google
5228,"RT @mention #Google could launch a 'major' new social network called Circles, possibly today: {link} #SXSW Remake of Wave?",google,Neutral,Google
5229,RT @mention #Google denies rumors about launching #Circles at #SXSW {link},google,Neutral,Google
5230,RT @mention #google the future is &quot;the power of here&quot; paired with augmented reality and contextual reality #pnid #SxSW,google,Neutral,Google
